727385,357470,0.5919,1.2000,-3.6621,0.1130,1.3575,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.3575,0.0212,1.3575,-0.2121,0.0212,0.2121
727402,357480,0.5722,1.2000,-1.5869,0.2162,1.5238,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.5238,0.0432,1.5238,-0.3980,0.0432,0.3980
727419,357490,0.5457,1.2000,-1.4648,0.3517,1.8343,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.8343,0.1412,1.8343,-0.5850,0.1412,0.5850
727435,357500,0.6219,1.2000,7.2632,0.6411,1.9818,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.9818,0.4576,1.9818,-0.8557,0.4576,0.8557
727451,357510,0.7308,1.2000,10.4980,0.9517,2.3101,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.3101,0.8552,2.3101,-1.0873,0.8552,1.0873
727468,357520,0.9263,1.2000,18.4326,1.3267,2.4599,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.4599,1.2778,2.4599,-1.4276,1.2778,1.4276
727485,357530,1.2322,1.2000,24.4141,1.7564,2.6052,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.6052,1.6776,2.6052,-1.8564,1.6776,1.8564
727502,357540,1.4510,1.2000,23.8037,1.9025,2.5577,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.5577,1.8656,2.5577,-1.9732,1.8656,1.9732
727518,357550,1.7251,1.2000,25.5127,2.0234,2.2876,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.2876,1.9991,2.2876,-2.0556,1.9991,2.0556
727536,357560,2.0302,1.2000,26.1841,2.1000,1.9137,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.9137,2.1186,1.9137,-2.0689,2.1186,2.0689
727554,357570,2.1257,1.2000,17.4561,1.7796,1.4209,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.4209,1.7232,1.4209,-1.7979,1.7232,1.7979
727570,357580,2.1146,1.2000,7.6904,1.2788,0.7793,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.7793,1.1676,0.7793,-1.3236,1.1676,1.3236
727586,357590,1.9545,1.2000,-0.0610,0.6757,0.1087,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.1087,0.5825,0.1087,-0.7168,0.5825,0.7168
727603,357600,1.8392,1.2000,0.6714,0.2944,-0.4894,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.4894,0.2719,-0.4894,-0.2947,0.2719,0.2947
727619,357610,1.7975,1.2000,2.7466,0.1213,-0.8396,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.8396,0.1237,-0.8396,-0.1082,0.1237,0.1082
727635,357620,1.8091,1.2000,3.5400,0.0476,-1.0336,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.0336,0.0566,-1.0336,-0.0330,0.0566,0.0330
727653,357630,1.8719,1.2000,5.2490,-0.0121,-1.3166,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.3166,0.0252,-1.3166,0.0541,0.0252,-0.0541
727669,357640,1.9542,1.2000,5.8594,-0.0834,-1.6162,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.6162,-0.0241,-1.6162,0.1585,-0.0241,-0.1585
727685,357650,1.9759,1.2000,4.1504,-0.2506,-1.9269,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.9269,-0.1709,-1.9269,0.3536,-0.1709,-0.3536
727701,357660,1.9231,1.2000,-2.3804,-0.5460,-2.2018,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.2018,-0.4512,-2.2018,0.6765,-0.4512,-0.6765
727718,357670,1.8559,1.2000,-6.1035,-0.8858,-2.6402,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.6402,-0.8049,-2.6402,1.0083,-0.8049,-1.0083
727734,357680,1.6970,1.2000,-14.8315,-1.3892,-3.0794,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.0794,-1.3682,-3.0794,1.4974,-1.3682,-1.4974
727751,357690,1.3850,1.2000,-27.0386,-1.9712,-3.3014,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.3014,-1.8966,-3.3014,2.1244,-1.8966,-2.1244
727768,357700,0.9813,1.2000,-31.6162,-2.4396,-3.4118,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.4118,-2.3227,-3.4118,2.5973,-2.3227,-2.5973
727785,357710,0.6412,1.2000,-32.5317,-2.7004,-3.3401,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.3401,-2.5652,-3.3401,2.8587,-2.5652,-2.8587
727801,357720,0.2597,1.2000,-35.2173,-2.7974,-2.8107,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.8107,-2.6252,-2.8107,2.9546,-2.6252,-2.9546
727818,357730,0.2192,1.2000,-18.7378,-2.4704,-2.6667,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.6667,-2.3645,-2.6667,2.5493,-2.3645,-2.5493
727834,357740,0.1517,1.2000,-15.5640,-2.0377,-1.8009,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.8009,-1.9470,-1.8009,2.0671,-1.9470,-2.0671
727851,357750,0.2686,1.2000,-2.3193,-1.4128,-1.2076,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.2076,-1.3240,-1.2076,1.4500,-1.3240,-1.4500
727867,357760,0.3899,1.2000,0.3052,-0.9083,-0.4905,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.4905,-0.7359,-0.4905,1.0269,-0.7359,-1.0269
727884,357770,0.5735,1.2000,4.1504,-0.4859,-0.0832,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.0832,-0.3330,-0.0832,0.6098,-0.3330,-0.6098
727900,357780,0.6906,1.2000,4.5166,-0.2257,0.2309,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2309,-0.1394,0.2309,0.2902,-0.1394,-0.2902
727917,357790,0.7595,1.2000,1.7700,-0.0871,0.4907,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.4907,-0.0531,0.4907,0.1108,-0.0531,-0.1108
727933,357800,0.8092,1.2000,0.6104,-0.0298,0.5640,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.5640,-0.0154,0.5640,0.0412,-0.0154,-0.0412
727958,357810,0.8259,1.2000,-1.2817,0.0043,0.6707,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.6707,0.0087,0.6707,-0.0042,0.0087,0.0042
727998,357820,0.7453,1.2000,-3.3569,0.0205,0.9088,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.9088,0.0173,0.9088,-0.0244,0.0173,0.0244
728037,357830,0.5763,1.2000,-3.7842,0.1260,1.4136,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.4136,0.0666,1.4136,-0.2017,0.0666,0.2017
728055,357840,0.5637,1.2000,1.8311,0.4161,1.8180,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.8180,0.2899,1.8180,-0.5968,0.2899,0.5968
728073,357850,0.7361,1.2000,11.8408,0.9036,2.1583,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.1583,0.7078,2.1583,-1.1327,0.7078,1.1327
728089,357860,0.8502,1.2000,12.4512,1.1789,2.4993,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.4993,0.9654,2.4993,-1.4152,0.9654,1.4152
728107,357870,1.0331,1.2000,16.3574,1.4285,2.5599,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.5599,1.2334,2.5599,-1.6400,1.2334,1.6400
728125,357880,1.1267,1.2000,12.6953,1.4290,2.5347,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.5347,1.2499,2.5347,-1.6125,1.2499,1.6125
728143,357890,1.3063,1.2000,18.0054,1.5127,2.2198,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,2.2198,1.3825,2.2198,-1.6464,1.3825,1.6464
728162,357900,1.4971,1.2000,18.4937,1.5656,1.9938,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.9938,1.5051,1.9938,-1.6384,1.5051,1.6384
728179,357910,1.6035,1.2000,15.8081,1.4991,1.7792,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.7792,1.4092,1.7792,-1.5707,1.4092,1.5707
728196,357920,1.7246,1.2000,14.4653,1.3259,1.2799,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.2799,1.2683,1.2799,-1.3626,1.2683,1.3626
728213,357930,1.7146,1.2000,8.7891,1.0899,1.0231,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.0231,1.0420,1.0231,-1.1077,1.0420,1.1077
728230,357940,1.7224,1.2000,8.1787,0.8463,0.5443,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.5443,0.8200,0.5443,-0.8476,0.8200,0.8476
728247,357950,1.6978,1.2000,3.4180,0.5287,0.1164,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.1164,0.4941,0.1164,-0.5263,0.4941,0.5263
728264,357960,1.6181,1.2000,1.1597,0.2475,-0.2354,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.2354,0.2271,-0.2354,-0.2447,0.2271,0.2447
728283,357970,1.6439,1.2000,2.9907,0.0944,-0.6483,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.6483,0.1043,-0.6483,-0.0761,0.1043,0.0761
728299,357980,1.6861,1.2000,5.3101,0.0383,-0.9114,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.9114,0.0526,-0.9114,-0.0196,0.0526,0.0196
728316,357990,1.7776,1.2000,6.7139,0.0069,-1.1743,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.1743,0.0313,-1.1743,0.0206,0.0313,-0.0206
